[Mon Apr 06 11:06:55.086495 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46468] PHP Notice:  Undefined index: safety_footnote in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 118, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:06:55.086501 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46468] PHP Notice:  Undefined index: readmission_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 120, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:06:55.086506 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46468] PHP Notice:  Undefined index: patient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 124, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:06:55.086512 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46468] PHP Notice:  Undefined index: effectiveness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 128, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:06:55.086526 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46468] PHP Notice:  Undefined index: timeliness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 132, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:06:55.086532 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46468] PHP Notice:  Undefined index: efficient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 136, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:07:08.212679 2020] [php7:notice] [pid 28816] [client 46.37.215.223:46470] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 51, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:14:24.631679 2020] [php7:notice] [pid 28815] [client 66.249.69.181:46480] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 51
[Mon Apr 06 11:14:31.425563 2020] [php7:notice] [pid 28814] [client 66.249.69.181:46482] PHP Notice:  Undefined index: NAICSCDESCR in /home/admin/web/meddir.xyz/public_html/pharmacy_info.php on line 51
[Mon Apr 06 11:14:39.100745 2020] [php7:notice] [pid 28816] [client 66.249.69.181:46484] PHP Notice:  Undefined index: safety_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 116
